Shape,Color,Clarity,Weight,Lab,Cut,Polish,Symmetry,Fluor,Off Rap,Price Per Carat,Total Price,Certificate No,Length,Width,Depth,Table,Girdle,Culet,Certificate Url,Video
ROUND,J,VVS2,0.42,IGI,IDEAL,EXCELLENT,EXCELLENT,,-67.00,660.00,277.20,LG257732065,4.82,4.84,2.98,57.0,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257732065.pdf,https://s3.amazonaws.com/lgdvideos/LG257732065.mp4
ROUND,J,VS1,0.44,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-66.84,629.99,277.20,LG250603373,4.94,4.98,2.96,60.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250603373.pdf,https://s3.amazonaws.com/lgdvideos/LG250603373.mp4
ROUND,J,VS1,0.44,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.84,629.99,277.20,LG257744365,4.89,4.92,3.02,56.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257744365.pdf,https://s3.amazonaws.com/lgdvideos/LG257744365.mp4
ROUND,J,VS1,0.44,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-66.84,629.99,277.20,LG257740333,4.87,4.88,3.03,58.0,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257740333.pdf,https://s3.amazonaws.com/lgdvideos/LG257740333.mp4
ROUND,J,VS2,0.44,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,630.00,277.20,LG257730785,4.9,4.93,3.03,57.0,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG257730785.pdf,https://s3.amazonaws.com/lgdvideos/LG257730785.mp4
ROUND,J,VVS2,0.43,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-67.00,660.00,283.80,LG250604163,4.77,4.78,3.04,57.5,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250604163.pdf,https://s3.amazonaws.com/lgdvideos/LG250604163.mp4
ROUND,J,VVS2,0.43,IGI,IDEAL,EXCELLENT,EXCELLENT,,-67.00,660.00,283.80,LG257732068,4.84,4.86,2.99,57.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257732068.pdf,https://s3.amazonaws.com/lgdvideos/LG257732068.mp4
ROUND,J,VVS2,0.43,IGI,IDEAL,EXCELLENT,EXCELLENT,,-67.00,660.00,283.80,LG257732019,4.84,4.91,3.0,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG257732019.pdf,https://s3.amazonaws.com/lgdvideos/LG257732019.mp4
ROUND,G,VVS2,0.39,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.82,730.01,284.70,LG380974818,4.75,4.77,2.84,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974818.pdf,https://s3.amazonaws.com/lgdvideos/LG380974818.mp4
PRINCESS,K,VVS2,0.54,GCAL,VERY GOOD,VERY GOOD,VERY GOOD,,-66.87,529.99,286.19,251910013,4.46,4.44,3.1,73.0,THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL251910013.pdf,https://s3.amazonaws.com/lgdvideos/251910013.mp4
PRINCESS,L,SI1,0.64,GCAL,VERY GOOD,EXCELLENT,VERY GOOD,,-65.77,445.00,284.80,252090013,4.72,4.7,3.45,70.0,THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL252090013.pdf,            
ROUND,J,VVS2,0.44,IGI,IDEAL,EXCELLENT,EXCELLENT,,-67.00,660.00,290.40,LG257732072,4.9,4.92,3.0,58.0,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257732072.pdf,https://s3.amazonaws.com/lgdvideos/LG257732072.mp4
ROUND,J,VVS2,0.44,IGI,IDEAL,EXCELLENT,EXCELLENT,,-67.00,660.00,290.40,LG257732012,4.88,4.92,3.01,56.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257732012.pdf,https://s3.amazonaws.com/lgdvideos/LG257732012.mp4
ROUND,J,VVS2,0.44,IGI,IDEAL,EXCELLENT,EXCELLENT,,-67.00,660.00,290.40,LG257732016,4.94,4.99,2.98,59.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257732016.pdf,https://s3.amazonaws.com/lgdvideos/LG257732016.mp4
ROUND,J,VVS2,0.44,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-67.00,660.00,290.40,LG257743303,4.85,4.89,3.03,57.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257743303.pdf,https://s3.amazonaws.com/lgdvideos/LG257743303.mp4
PRINCESS,K,VS1,0.59,IGI,VERY GOOD,EXCELLENT,EXCELLENT,,-67.00,495.00,292.05,LG10231605,4.58,4.54,3.35,73.0,SLIGHTLY THICK TO THICK,            ,https://s3.amazonaws.com/lgdcertificates/LG10231605.pdf,https://s3.amazonaws.com/lgdvideos/LG10231605.mp4
PRINCESS,K,VS2,0.57,GCAL,VERY GOOD,VERY GOOD,VERY GOOD,,-66.00,510.00,290.70,251910014,4.66,4.61,3.17,74.0,THIN - THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL251910014.pdf,https://s3.amazonaws.com/lgdvideos/251910014.mp4
ROUND,F,VVS2,0.39,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,760.01,296.41,LG380974824,4.77,4.79,2.88,59.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974824.pdf,https://s3.amazonaws.com/lgdvideos/LG380974824.mp4
ROUND,I,VS1,0.41,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-66.82,730.01,299.30,LG234660485,4.72,4.74,2.99,56.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG234660485.pdf,https://s3.amazonaws.com/lgdvideos/LG234660485.mp4
ROUND,I,VS1,0.41,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.82,730.01,299.30,LG380973382,4.8,4.82,2.94,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380973382.pdf,            
ROUND,I,VS1,0.41,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.82,730.01,299.30,LG265706878,4.75,4.78,2.97,58.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG265706878.pdf,https://s3.amazonaws.com/lgdvideos/LG265706878.mp4
PRINCESS,J,SI1,0.52,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-65.88,579.99,301.60,LG257740322,4.49,4.4,2.98,70.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257740322.pdf,https://s3.amazonaws.com/lgdvideos/LG257740322.mp4
ROUND,I,SI1,0.43,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-65.00,700.00,301.00,LG204668634,4.8,4.83,3.03,58.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG204668634.pdf,https://s3.amazonaws.com/lgdvideos/LG204668634.mp4
ROUND,I,SI1,0.43,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,700.00,301.00,LG375922993,4.84,4.89,3.02,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375922993.pdf,https://s3.amazonaws.com/lgdvideos/LG375922993.mp4
ROUND,I,SI1,0.43,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,700.00,301.00,LG365965409,4.87,4.9,2.97,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG365965409.pdf,https://s3.amazonaws.com/lgdvideos/LG365965409.mp4
ROUND,G,SI1,0.41,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,735.00,301.35,LG365928932,4.82,4.84,2.92,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG365928932.pdf,https://s3.amazonaws.com/lgdvideos/LG365928932.mp4
ROUND,I,VS1,0.42,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.82,730.01,306.60,LG380973381,4.8,4.82,2.97,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380973381.pdf,            
ROUND,K,I1,0.5,GCAL,EXCELLENT,VERY GOOD,VERY GOOD,,-54.62,590.01,295.00,280790004,5.18,5.21,3.03,61.0,MEDIUM - SL.THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL280790004.pdf,            
ROUND,I,SI1,0.44,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-65.00,700.00,308.00,LG234640026,4.85,4.91,3.02,60.0,MEDIUM TO SLIGHTLY THICK (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG234640026.pdf,https://s3.amazonaws.com/lgdvideos/LG234640026.mp4
ROUND,I,VVS2,0.41,IGI,IDEAL,EXCELLENT,VERY GOOD,,-66.96,760.01,311.61,LG250603404,4.81,4.83,2.92,56.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250603404.pdf,https://s3.amazonaws.com/lgdvideos/LG250603404.mp4
RADIANT,K,VVS2,0.54,IGI,VERY GOOD,VERY GOOD,GOOD,,-63.75,580.00,313.20,LG10051104,4.65,4.62,3.04,73.0,MEDIUM TO SLIGHTLY THICK,            ,https://s3.amazonaws.com/lgdcertificates/LG10051104.pdf,https://s3.amazonaws.com/lgdvideos/LG10051104.mp4
ROUND,H,SI1,0.44,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,735.00,323.40,LG329856561,4.91,4.97,3.02,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG329856561.pdf,https://s3.amazonaws.com/lgdvideos/LG329856561.mp4
ROUND,I,VS2,0.44,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,735.00,323.40,LG350869933,4.85,4.88,3.02,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG350869933.pdf,            
ROUND,H,VVS2,0.4,IGI,IDEAL,EXCELLENT,EXCELLENT,,-67.00,825.00,330.00,LG239687444,4.79,4.8,2.87,59.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG239687444.pdf,https://s3.amazonaws.com/lgdvideos/LG239687444.mp4
ROUND,I,VVS2,0.44,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,760.01,334.41,LG250603395,4.8,4.84,3.05,57.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250603395.pdf,https://s3.amazonaws.com/lgdvideos/LG250603395.mp4
ROUND,I,VVS2,0.44,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,760.01,334.41,LG257732178,4.86,4.89,3.03,56.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257732178.pdf,https://s3.amazonaws.com/lgdvideos/LG257732178.mp4
ROUND,I,SI2,0.48,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-61.94,684.99,328.79,LG270767510,4.99,5.01,3.12,57.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG270767510.pdf,https://s3.amazonaws.com/lgdvideos/LG270767510.mp4
ROUND,H,VVS2,0.41,IGI,IDEAL,EXCELLENT,VERY GOOD,,-67.00,825.00,338.25,LG239687527,4.78,4.82,2.95,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG239687527.pdf,https://s3.amazonaws.com/lgdvideos/LG239687527.mp4
ROUND,H,SI1,0.46,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,735.00,338.10,LG371991763,5.02,5.06,3.01,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371991763.pdf,https://s3.amazonaws.com/lgdvideos/LG371991763.mp4
ROUND,H,SI1,0.46,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,735.00,338.10,LG371991764,4.98,5.01,3.09,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371991764.pdf,https://s3.amazonaws.com/lgdvideos/LG371991764.mp4
OVAL,G,SI1,0.49,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-60.00,680.00,333.20,LG355924198,6.26,4.53,2.77,55.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG355924198.pdf,https://s3.amazonaws.com/lgdvideos/LG355924198.mp4
ROUND,G,VS1,0.4,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.92,859.99,343.99,LG320839187,4.76,4.81,2.91,59.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG320839187.pdf,https://s3.amazonaws.com/lgdvideos/LG320839187.mp4
ROUND,H,VVS2,0.42,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-67.00,825.00,346.50,LG245632037,4.77,4.79,3.03,56.0,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG245632037.pdf,https://s3.amazonaws.com/lgdvideos/LG245632037.mp4
ROUND,H,VS2,0.41,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-65.00,840.00,344.40,LG234660422,4.73,4.77,2.98,56.5,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG234660422.pdf,https://s3.amazonaws.com/lgdvideos/LG234660422.mp4
PRINCESS,J,SI1,0.6,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-65.88,579.99,348.00,LG371991358,4.63,4.57,3.11,73.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG371991358.pdf,https://s3.amazonaws.com/lgdvideos/LG371991358.mp4
ROUND,H,VVS1,0.41,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.92,859.99,352.59,LG257741204,4.77,4.8,2.93,58.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257741204.pdf,https://s3.amazonaws.com/lgdvideos/LG257741204.mp4
ROUND,G,VS1,0.41,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.92,859.99,352.59,LG286707491,4.75,4.8,2.95,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG286707491.pdf,https://s3.amazonaws.com/lgdvideos/LG286707491.mp4
PRINCESS,M,VS2,0.7,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.00,510.00,357.00,LG10318405,4.73,4.71,3.51,72.0,VERY THICK,            ,https://s3.amazonaws.com/lgdcertificates/LG10318405.pdf,https://s3.amazonaws.com/lgdvideos/LG10318405.mp4
ROUND,G,VVS2,0.41,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.85,894.99,366.95,LG224662290,4.82,4.84,2.91,59.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG224662290.pdf,https://s3.amazonaws.com/lgdvideos/LG224662290.mp4
ROUND,F,VS2,0.4,IGI,IDEAL,EXCELLENT,VERY GOOD,,-65.00,910.00,364.00,LG314899639,4.76,4.79,2.91,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG314899639.pdf,https://s3.amazonaws.com/lgdvideos/LG314899639.mp4
ROUND,F,VS2,0.4,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,910.00,364.00,LG314899634,4.78,4.82,2.87,59.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG314899634.pdf,https://s3.amazonaws.com/lgdvideos/LG314899634.mp4
ROUND,G,VS1,0.43,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.92,859.99,369.79,LG365928952,4.89,4.91,2.94,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG365928952.pdf,https://s3.amazonaws.com/lgdvideos/LG365928952.mp4
ROUND,F,VVS2,0.4,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,924.98,369.99,LG310835580,4.79,4.82,2.91,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG310835580.pdf,https://s3.amazonaws.com/lgdvideos/LG310835580.mp4
PRINCESS,I,VVS2,0.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,760.01,380.01,LG314899375,4.34,4.24,3.1,63.5,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG314899375.pdf,https://s3.amazonaws.com/lgdvideos/LG314899375.mp4
PRINCESS,I,VVS2,0.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,760.01,380.01,LG314899093,4.37,4.27,3.03,68.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG314899093.pdf,https://s3.amazonaws.com/lgdvideos/LG314899093.mp4
PRINCESS,I,VVS2,0.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,760.01,380.01,LG355923943,4.32,4.31,3.13,69.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG355923943.pdf,            
PRINCESS,I,VVS2,0.51,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,760.01,387.61,LG314899205,4.47,4.39,2.97,69.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG314899205.pdf,https://s3.amazonaws.com/lgdvideos/LG314899205.mp4
PRINCESS,I,VVS2,0.51,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,760.01,387.61,LG314899376,4.45,4.41,3.06,67.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG314899376.pdf,https://s3.amazonaws.com/lgdvideos/LG314899376.mp4
CUSHION,I,VVS2,0.51,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,760.01,387.61,LG341801168,4.7,4.46,2.86,59.5,MEDIUM TO THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG341801168.pdf,https://s3.amazonaws.com/lgdvideos/LG341801168.mp4
PRINCESS,I,VVS2,0.51,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,760.01,387.61,LG355923942,4.35,4.3,3.09,70.0,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG355923942.pdf,            
ROUND,G,VS2,0.44,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,875.00,385.00,LG350870042,4.9,4.92,2.98,59.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG350870042.pdf,            
OVAL,J,VS1,0.56,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-63.95,685.01,383.60,LG337837131,6.64,4.74,2.83,59.5,SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG337837131.pdf,            
PRINCESS,J,VS1,0.62,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.84,629.99,390.60,LG214637382,4.54,4.53,3.37,69.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG214637382.pdf,https://s3.amazonaws.com/lgdvideos/LG214637382.mp4
ROUND,F,VS1,0.44,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.85,894.99,393.80,LG341864015,4.86,4.9,3.05,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG341864015.pdf,            
CUSHION,L,SI1,0.72,IGI,VERY GOOD,GOOD,GOOD,,-65.94,545.01,392.41,LG10226810,5.16,5.05,3.43,63.0,MEDIUM TO VERY THICK,            ,https://s3.amazonaws.com/lgdcertificates/LG10226810.pdf,https://s3.amazonaws.com/lgdvideos/LG10226810.mp4
PRINCESS,G,SI1,0.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-65.87,785.00,392.50,LG279771101,4.39,4.28,2.92,70.0,SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG279771101.pdf,https://s3.amazonaws.com/lgdvideos/LG279771101.mp4
ROUND,I,I1,0.53,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-55.00,720.00,381.60,LG365965162,5.16,5.19,3.27,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG365965162.pdf,https://s3.amazonaws.com/lgdvideos/LG365965162.mp4
ROUND,J,VS1,0.5,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-68.85,810.02,405.01,LG234642705,5.0,5.04,3.2,57.5,MEDIUM TO SLIGHTLY THICK (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG234642705.pdf,https://s3.amazonaws.com/lgdvideos/LG234642705.mp4
PRINCESS,J,VVS2,0.61,IGI,VERY GOOD,VERY GOOD,GOOD,,-67.00,660.00,402.60,LG10123317,4.63,4.59,3.21,74.0,THIN TO VERY THICK,            ,https://s3.amazonaws.com/lgdcertificates/LG10123317.pdf,https://s3.amazonaws.com/lgdvideos/LG10123317.mp4
ROUND,F,VS2,0.44,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,910.00,400.40,LG314899624,4.91,4.94,2.97,59.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG314899624.pdf,https://s3.amazonaws.com/lgdvideos/LG314899624.mp4
ROUND,J,VS1,0.51,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-68.85,810.02,413.11,LG224646090,5.09,5.14,3.21,56.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG224646090.pdf,https://s3.amazonaws.com/lgdvideos/LG224646090.mp4
ROUND,J,VS1,0.51,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.85,810.02,413.11,LG250604007,5.1,5.13,3.15,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250604007.pdf,https://s3.amazonaws.com/lgdvideos/LG250604007.mp4
ROUND,J,VS1,0.51,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.85,810.02,413.11,LG371991493,5.1,5.13,3.19,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371991493.pdf,https://s3.amazonaws.com/lgdvideos/LG371991493.mp4
PRINCESS,J,VVS2,0.62,IGI,VERY GOOD,GOOD,GOOD,,-67.00,660.00,409.20,LG10066903,4.68,4.68,3.17,68.0,THICK,            ,https://s3.amazonaws.com/lgdcertificates/LG10066903.pdf,https://s3.amazonaws.com/lgdvideos/LG10066903.mp4
ROUND,J,VS2,0.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-67.00,825.00,412.50,LG380974056,5.06,5.12,3.17,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974056.pdf,https://s3.amazonaws.com/lgdvideos/LG380974056.mp4
ROUND,J,VS2,0.5,IGI,IDEAL,EXCELLENT,EXCELLENT,,-67.00,825.00,412.50,LG380974050,5.09,5.14,3.15,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974050.pdf,https://s3.amazonaws.com/lgdvideos/LG380974050.mp4
ROUND,J,VS2,0.5,IGI,IDEAL,EXCELLENT,EXCELLENT,,-67.00,825.00,412.50,LG380974048,5.14,5.17,3.16,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974048.pdf,https://s3.amazonaws.com/lgdvideos/LG380974048.mp4
ROUND,J,VS2,0.5,IGI,IDEAL,VERY GOOD,EXCELLENT,,-67.00,825.00,412.50,LG380974051,5.12,5.15,3.14,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974051.pdf,https://s3.amazonaws.com/lgdvideos/LG380974051.mp4
ROUND,J,VS2,0.5,IGI,IDEAL,EXCELLENT,EXCELLENT,,-67.00,825.00,412.50,LG371991696,5.04,5.08,3.14,56.5,MEDIUM TO SLIGHTLY THICK (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371991696.pdf,https://s3.amazonaws.com/lgdvideos/LG371991696.mp4
ROUND,J,VVS2,0.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.89,840.01,420.00,LG257740537,5.07,5.11,3.11,60.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG257740537.pdf,https://s3.amazonaws.com/lgdvideos/LG257740537.mp4
ROUND,J,VVS2,0.5,IGI,IDEAL,EXCELLENT,VERY GOOD,,-68.89,840.01,420.00,LG257740546,5.07,5.09,3.15,57.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257740546.pdf,https://s3.amazonaws.com/lgdvideos/LG257740546.mp4
ROUND,J,VVS2,0.5,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.89,840.01,420.00,LG262785689,5.09,5.12,3.14,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG262785689.pdf,https://s3.amazonaws.com/lgdvideos/LG262785689.mp4
ROUND,J,VVS2,0.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.89,840.01,420.00,LG257730712,5.12,5.14,3.2,56.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257730712.pdf,https://s3.amazonaws.com/lgdvideos/LG257730712.mp4
ROUND,J,VVS2,0.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.89,840.01,420.00,LG257740538,5.06,5.07,3.17,58.0,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257740538.pdf,https://s3.amazonaws.com/lgdvideos/LG257740538.mp4
ROUND,J,VS1,0.52,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.85,810.02,421.21,LG371991494,5.12,5.16,3.19,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371991494.pdf,https://s3.amazonaws.com/lgdvideos/LG371991494.mp4
PRINCESS,J,VVS2,0.64,IGI,VERY GOOD,VERY GOOD,VERY GOOD,,-67.00,660.00,422.40,LG10095310,4.62,4.58,3.37,71.0,THICK,            ,https://s3.amazonaws.com/lgdcertificates/LG10095310.pdf,https://s3.amazonaws.com/lgdvideos/LG10095310.mp4
ROUND,J,VVS2,0.51,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.89,840.01,428.40,LG250688900,5.17,5.19,3.14,59.0,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250688900.pdf,https://s3.amazonaws.com/lgdvideos/LG250688900.mp4
PRINCESS,K,SI2,0.72,GCAL,VERY GOOD,VERY GOOD,VERY GOOD,,-63.75,580.00,417.60,272140009,4.78,4.74,3.56,69.0,SL.THICK - THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL272140009.pdf,https://s3.amazonaws.com/lgdvideos/272140009.mp4
PRINCESS,J,VVS2,0.65,IGI,VERY GOOD,VERY GOOD,VERY GOOD,,-67.00,660.00,429.00,LG10095113,4.65,4.61,3.42,70.0,THICK,            ,https://s3.amazonaws.com/lgdcertificates/LG10095113.pdf,https://s3.amazonaws.com/lgdvideos/LG10095113.mp4
EMERALD,G,VVS2,0.48,IGI,VERY GOOD,VERY GOOD,GOOD,,-61.96,875.01,420.01,LG10070209,5.12,3.75,70.1,62.5,SLIGHTLY THICK TO THICK,            ,https://s3.amazonaws.com/lgdcertificates/LG10070209.pdf,            
